-0.221662,1.058945,0.174358,-0.012635,-0.106278,-0.071764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1613263495761
-0.221662,1.058945,0.174358,-0.012635,-0.106278,-0.071764,0.537736,0.319380,0.180533,-0.005087,0.031007,0.091896,1613263495771
-0.221726,1.058998,0.174320,-0.012372,-0.107485,-0.072113,0.537736,0.319380,0.180533,-0.005087,0.031007,0.091896,1613263495772
-0.221726,1.058998,0.174320,-0.012372,-0.107485,-0.072113,0.537677,0.319389,0.180537,-0.004120,0.030062,0.092681,1613263495772
-0.221538,1.058940,0.174380,-0.011971,-0.103880,-0.072090,0.537677,0.319389,0.180537,-0.004120,0.030062,0.092681,1613263495779
-0.221538,1.058940,0.174380,-0.011971,-0.103880,-0.072090,0.537701,0.319369,0.180519,-0.004055,0.030333,0.092854,1613263495779
-0.221755,1.058924,0.174358,-0.012135,-0.107685,-0.072849,0.537701,0.319369,0.180519,-0.004055,0.030333,0.092854,1613263495796
-0.221755,1.058924,0.174358,-0.012135,-0.107685,-0.072849,0.537729,0.319426,0.180512,-0.005618,0.031261,0.092712,1613263495796
-0.222254,1.059345,0.173859,-0.011051,-0.130971,-0.078047,0.537729,0.319426,0.180512,-0.005618,0.031261,0.092712,1613263495799
-0.222254,1.059345,0.173859,-0.011051,-0.130971,-0.078047,0.537621,0.319423,0.180532,-0.005430,0.029561,0.093470,1613263495799
-0.221632,1.058996,0.174347,-0.012754,-0.106678,-0.072471,0.537621,0.319423,0.180532,-0.005430,0.029561,0.093470,1613263495809
-0.221632,1.058996,0.174347,-0.012754,-0.106678,-0.072471,0.537627,0.319380,0.180563,-0.004877,0.029822,0.093800,1613263495809
-0.222243,1.059346,0.173858,-0.011117,-0.131045,-0.077663,0.537627,0.319380,0.180563,-0.004877,0.029822,0.093800,1613263495831
-0.222243,1.059346,0.173858,-0.011117,-0.131045,-0.077663,0.537713,0.319322,0.180575,-0.003622,0.031682,0.092712,1613263495831
-0.222243,1.059346,0.173858,-0.011117,-0.131045,-0.077663,0.537656,0.319361,0.180567,-0.004666,0.030294,0.094262,1613263495831
-0.222080,1.059300,0.173854,-0.010927,-0.127411,-0.079188,0.537656,0.319361,0.180567,-0.004666,0.030294,0.094262,1613263495839
-0.222080,1.059300,0.173854,-0.010927,-0.127411,-0.079188,0.537639,0.319399,0.180522,-0.005346,0.030379,0.094050,1613263495839
-0.221701,1.058946,0.174346,-0.012248,-0.107737,-0.071587,0.537639,0.319399,0.180522,-0.005346,0.030379,0.094050,1613263495852
