-0.203644,1.097370,0.170690,-0.044564,0.001047,0.006603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1613263041983
-0.203644,1.097370,0.170690,-0.044564,0.001047,0.006603,0.594993,0.302191,0.180621,-0.005766,-0.008841,0.002674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1613263041990
-0.203752,1.097355,0.170689,-0.043437,-0.002070,0.005535,0.594993,0.302191,0.180621,-0.005766,-0.008841,0.002674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1613263041991
-0.203752,1.097355,0.170689,-0.043437,-0.002070,0.005535,0.594900,0.302324,0.180544,-0.007666,-0.009435,0.005146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1613263041991
-0.203650,1.097374,0.170705,-0.042753,0.000665,0.006315,0.594900,0.302324,0.180544,-0.007666,-0.009435,0.005146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1613263041992
-0.203650,1.097374,0.170705,-0.042753,0.000665,0.006315,0.594869,0.302310,0.180546,-0.007507,-0.010722,0.004268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1613263041993
-0.203668,1.097418,0.170660,-0.042957,0.001874,0.003332,0.594869,0.302310,0.180546,-0.007507,-0.010722,0.004268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1613263042002
-0.203668,1.097418,0.170660,-0.042957,0.001874,0.003332,0.594838,0.302328,0.180543,-0.007760,-0.011189,0.005144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1613263042002
-0.203557,1.097412,0.170679,-0.043760,0.003197,0.005057,0.594838,0.302328,0.180543,-0.007760,-0.011189,0.005144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1613263042014
-0.203557,1.097412,0.170679,-0.043760,0.003197,0.005057,0.594866,0.302252,0.180555,-0.006510,-0.010939,0.003945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1613263042014
-0.203652,1.097349,0.170659,-0.042704,0.000115,0.007892,0.594866,0.302252,0.180555,-0.006510,-0.010939,0.003945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1613263042022
-0.203652,1.097349,0.170659,-0.042704,0.000115,0.007892,0.594917,0.302299,0.180571,-0.007404,-0.009668,0.005045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1613263042022
-0.203599,1.097327,0.170701,-0.042022,0.000562,0.007297,0.594917,0.302299,0.180571,-0.007404,-0.009668,0.005045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1613263042032
