-0.184787,1.055940,0.174259,-0.014780,0.017535,0.040616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1613270800463
-0.184787,1.055940,0.174259,-0.014780,0.017535,0.040616,0.564346,0.320053,0.183004,-0.039214,0.019118,-0.052063,1613270800472
-0.184746,1.055911,0.174246,-0.013313,0.016587,0.041208,0.564346,0.320053,0.183004,-0.039214,0.019118,-0.052063,1613270800473
-0.184746,1.055911,0.174246,-0.013313,0.016587,0.041208,0.564404,0.320104,0.182934,-0.039654,0.017132,-0.052119,1613270800473
-0.184703,1.055903,0.174208,-0.013301,0.017730,0.040365,0.564404,0.320104,0.182934,-0.039654,0.017132,-0.052119,1613270800481
-0.184703,1.055903,0.174208,-0.013301,0.017730,0.040365,0.564993,0.320098,0.183305,-0.040791,0.040080,-0.052349,1613270800481
-0.184832,1.055919,0.174247,-0.012712,0.015222,0.041400,0.564993,0.320098,0.183305,-0.040791,0.040080,-0.052349,1613270800491
-0.184832,1.055919,0.174247,-0.012712,0.015222,0.041400,0.564427,0.320155,0.182912,-0.039700,0.018281,-0.052367,1613270800491
-0.184782,1.055945,0.174194,-0.013780,0.016252,0.040588,0.564427,0.320155,0.182912,-0.039700,0.018281,-0.052367,1613270800501
-0.184782,1.055945,0.174194,-0.013780,0.016252,0.040588,0.564383,0.320131,0.182888,-0.039399,0.017367,-0.051987,1613270800501
-0.184763,1.055831,0.174237,-0.012562,0.017057,0.040619,0.564383,0.320131,0.182888,-0.039399,0.017367,-0.051987,1613270800515
-0.184763,1.055831,0.174237,-0.012562,0.017057,0.040619,0.564361,0.320046,0.182973,-0.038792,0.017810,-0.052544,1613270800515
-0.184829,1.055852,0.174292,-0.012829,0.015918,0.041147,0.564361,0.320046,0.182973,-0.038792,0.017810,-0.052544,1613270800522
-0.184829,1.055852,0.174292,-0.012829,0.015918,0.041147,0.564411,0.320029,0.183014,-0.038471,0.018989,-0.052397,1613270800522
-0.184806,1.055858,0.174285,-0.013260,0.016314,0.041209,0.564411,0.320029,0.183014,-0.038471,0.018989,-0.052397,1613270800532
-0.184806,1.055858,0.174285,-0.013260,0.016314,0.041209,0.573670,0.322304,0.185604,-0.052862,0.209482,-0.102742,1613270800532
-0.184800,1.055840,0.174274,-0.013053,0.016708,0.040818,0.573670,0.322304,0.185604,-0.052862,0.209482,-0.102742,1613270800542
-0.184800,1.055840,0.174274,-0.013053,0.016708,0.040818,0.564423,0.319992,0.183009,-0.038266,0.019150,-0.052105,1613270800542
-0.184893,1.055866,0.174293,-0.013228,0.015091,0.040636,0.564423,0.319992,0.183009,-0.038266,0.019150,-0.052105,1613270800551
-0.184893,1.055866,0.174293,-0.013228,0.015091,0.040636,0.565008,0.320299,0.183496,-0.040792,0.044353,-0.056950,1613270800551
-0.184772,1.055859,0.174252,-0.012072,0.017189,0.041575,0.565008,0.320299,0.183496,-0.040792,0.044353,-0.056950,1613270800563
-0.184772,1.055859,0.174252,-0.012072,0.017189,0.041575,0.564413,0.320105,0.182964,-0.039701,0.018123,-0.052320,1613270800563
-0.184817,1.055910,0.174185,-0.012880,0.014976,0.041269,0.564413,0.320105,0.182964,-0.039701,0.018123,-0.052320,1613270800571
-0.184817,1.055910,0.174185,-0.012880,0.014976,0.041269,0.564510,0.320140,0.182888,-0.040219,0.019547,-0.052518,1613270800571
-0.184784,1.055893,0.174138,-0.011941,0.015485,0.040651,0.564510,0.320140,0.182888,-0.040219,0.019547,-0.052518,1613270800584
-0.184784,1.055893,0.174138,-0.011941,0.015485,0.040651,0.564490,0.320165,0.182860,-0.040021,0.018693,-0.052882,1613270800584
-0.184864,1.055896,0.174207,-0.011988,0.014513,0.041211,0.564490,0.320165,0.182860,-0.040021,0.018693,-0.052882,1613270800591
-0.184864,1.055896,0.174207,-0.011988,0.014513,0.041211,0.564458,0.320354,0.182912,-0.040032,0.018908,-0.055715,1613270800591
-0.184746,1.055913,0.174224,-0.013354,0.017359,0.041479,0.564458,0.320354,0.182912,-0.040032,0.018908,-0.055715,1613270800602
