-0.006385,0.995694,1.019944,0.005801,0.000516,0.026601,1.486910,0.010417,1.029060,0.017451,0.016422,-0.005459,0.145982,0.894982,1.017926,0.005215,0.000464,0.023910,1.336513,0.110511,1.026121,0.015686,0.014761,-0.004907,0.297672,0.794718,1.015918,0.004630,0.000412,0.021231,1.186784,0.210160,1.023194,0.013928,0.013107,-0.004357,0.448761,0.694851,1.013918,0.004049,0.000360,0.018563,1.037649,0.309414,1.020280,0.012178,0.011460,-0.003809,0.599324,0.595331,1.011924,0.003469,0.000309,0.015905,0.889032,0.408322,1.017375,0.010434,0.009819,-0.003264,1613264311907
-0.004468,0.995938,1.019600,-0.003380,-0.002774,0.022997,1.495334,0.005863,1.029675,0.020278,-0.010648,0.001378,0.147705,0.895202,1.017618,-0.003038,-0.002493,0.020671,1.344085,0.106417,1.026673,0.018227,-0.009571,0.001239,0.299202,0.794913,1.015644,-0.002697,-0.002214,0.018355,1.193508,0.206525,1.023685,0.016185,-0.008499,0.001100,0.450098,0.695021,1.013678,-0.002358,-0.001936,0.016049,1.043528,0.306236,1.020709,0.014151,-0.007431,0.000962,0.600470,0.595477,1.011719,-0.002021,-0.001658,0.013750,0.894069,0.405600,1.017743,0.012124,-0.006366,0.000824,1613264311960
0.000489,0.994057,1.019291,0.031716,0.069304,0.017763,1.499471,0.005488,1.029776,-0.026521,-0.025848,-0.002978,0.152161,0.893510,1.017339,0.028508,0.062294,0.015966,1.347804,0.106080,1.026764,-0.023838,-0.023234,-0.002677,0.303159,0.793411,1.015397,0.025314,0.055315,0.014178,1.196810,0.206226,1.023766,-0.021168,-0.020631,-0.002377,0.453558,0.693708,1.013462,0.022133,0.048364,0.012396,1.046415,0.305974,1.020779,-0.018508,-0.018038,-0.002078,0.603434,0.594352,1.011534,0.018963,0.041437,0.010621,0.896543,0.405375,1.017803,-0.015857,-0.015455,-0.001781,1613264312014
0.012404,0.985881,1.017576,0.169843,0.255355,0.047948,1.491161,0.010544,1.026560,-0.175397,-0.286321,0.031961,0.162870,0.886162,1.015798,0.152664,0.229527,0.043099,1.340334,0.110624,1.023873,-0.157656,-0.257361,0.028729,0.312668,0.786886,1.014028,0.135561,0.203813,0.038270,1.190177,0.210261,1.021199,-0.139994,-0.228529,0.025510,0.461872,0.688003,1.012265,0.118526,0.178201,0.033461,1.040615,0.309502,1.018535,-0.122402,-0.199811,0.022304,0.610557,0.589464,1.010509,0.101550,0.152678,0.028669,0.891574,0.408398,1.015880,-0.104871,-0.171193,0.019110,1613264312069
0.029737,0.973708,1.016084,0.259641,0.330802,0.015021,1.474860,0.018001,1.023850,-0.269163,-0.475549,0.082187,0.178451,0.875220,1.014457,0.233379,0.297342,0.013502,1.325682,0.117328,1.021438,-0.241938,-0.427449,0.073874,0.326503,0.777170,1.012837,0.207234,0.264031,0.011989,1.177166,0.216213,1.019036,-0.214834,-0.379562,0.065598,0.473969,0.679508,1.011224,0.181192,0.230852,0.010483,1.029240,0.314706,1.016644,-0.187837,-0.331865,0.057354,0.620921,0.582186,1.009617,0.155241,0.197788,0.008981,0.881828,0.412857,1.014260,-0.160934,-0.284334,0.049140,1613264312179
0.080929,0.949409,1.012424,0.186356,0.342866,0.075521,1.437162,0.045661,1.026658,-0.194086,-0.230138,0.039399,0.224428,0.853403,1.011166,0.167507,0.308186,0.067883,1.291834,0.142166,1.023963,-0.174455,-0.206860,0.035413,0.367289,0.757824,1.009914,0.148741,0.273660,0.060278,1.147151,0.238241,1.021280,-0.154911,-0.183686,0.031446,0.509584,0.662624,1.008666,0.130050,0.239271,0.052703,1.003042,0.333936,1.018608,-0.135444,-0.160603,0.027495,0.651383,0.567755,1.007423,0.111424,0.205001,0.045155,0.859434,0.429298,1.015945,-0.116045,-0.137601,0.023557,1613264312234
0.113413,0.929590,1.014131,0.155759,0.301809,0.070253,1.404427,0.064870,1.028543,-0.167446,-0.224225,0.045034,0.248956,0.838769,1.012461,0.140005,0.271282,0.063148,1.267079,0.156251,1.025897,-0.150509,-0.201545,0.040479,0.383874,0.748367,1.010798,0.124320,0.240890,0.056073,1.130364,0.247211,1.023263,-0.133648,-0.178966,0.035944,0.518235,0.658340,1.009140,0.108698,0.210619,0.049027,0.994215,0.337793,1.020641,-0.116853,-0.156476,0.031427,0.652104,0.568642,1.007486,0.093130,0.180453,0.042005,0.858562,0.428045,1.018029,-0.100117,-0.134065,0.026926,1613264312289
0.149092,0.905028,1.018232,0.129743,0.191972,0.051044,1.369153,0.088500,1.033120,-0.122818,-0.139967,0.014521,0.275760,0.820284,1.015685,0.116619,0.172555,0.045881,1.240639,0.173898,1.030472,-0.110396,-0.125810,0.013052,0.401816,0.735951,1.013146,0.103555,0.153223,0.040741,1.112746,0.258884,1.027840,-0.098028,-0.111716,0.011590,0.527323,0.651985,1.010614,0.090542,0.133969,0.035621,0.985410,0.343498,1.025222,-0.085710,-0.097677,0.010133,0.652343,0.568345,1.008087,0.077574,0.114781,0.030520,0.858566,0.427785,1.022617,-0.073434,-0.083687,0.008682,1613264312343
0.200696,0.872342,1.023252,0.101911,0.143055,0.045900,1.320932,0.119993,1.038681,-0.100961,-0.107009,0.013874,0.315298,0.796269,1.018361,0.091603,0.128585,0.041257,1.204142,0.196841,1.037308,-0.090749,-0.096186,0.012471,0.429308,0.720595,1.013479,0.081341,0.114180,0.036635,1.087954,0.273287,1.035953,-0.080583,-0.085410,0.011074,0.542783,0.645281,1.008604,0.071119,0.099832,0.032032,0.972311,0.349370,1.034617,-0.070457,-0.074677,0.009682,0.655778,0.570289,1.003733,0.060933,0.085533,0.027444,0.857153,0.425128,1.033298,-0.060365,-0.063982,0.008295,1613264312405
0.244377,0.842657,1.028961,0.076886,0.066252,0.044124,1.279432,0.147113,1.043361,-0.067233,-0.055293,0.009922,0.349708,0.774495,1.019216,0.069109,0.059551,0.039661,1.171693,0.216310,1.045791,-0.060432,-0.049701,0.008918,0.454464,0.706721,1.009480,0.061367,0.052879,0.035218,1.064539,0.285114,1.048244,-0.053662,-0.044133,0.007919,0.558697,0.639300,0.999750,0.053655,0.046234,0.030792,0.957918,0.353561,1.050721,-0.046919,-0.038587,0.006924,0.662460,0.572198,0.990019,0.045970,0.039612,0.026382,0.851776,0.421685,1.053223,-0.040199,-0.033060,0.005932,1613264312472
