-0.004389,1.007575,1.010147,-0.004753,-0.019357,0.023543,1.483693,0.003474,1.019639,-0.039747,0.054367,0.020194,0.147776,0.905661,1.009121,-0.004272,-0.017399,0.021162,1.333622,0.104270,1.017652,-0.035727,0.048867,0.018152,0.299265,0.804200,1.008099,-0.003793,-0.015450,0.018791,1.184217,0.204618,1.015675,-0.031725,0.043393,0.016118,0.450153,0.703142,1.007081,-0.003317,-0.013508,0.016430,1.035404,0.304568,1.013705,-0.027738,0.037940,0.014093,0.600517,0.602435,1.006067,-0.002842,-0.011574,0.014077,0.887109,0.404171,1.011742,-0.023765,0.032506,0.012074,1613264881977
-0.003196,1.005748,1.010425,0.008258,-0.017267,0.029493,1.490525,-0.000625,1.019004,-0.018016,0.041850,0.010055,0.148849,0.904019,1.009371,0.007422,-0.015521,0.026510,1.339762,0.100586,1.017082,-0.016194,0.037617,0.009038,0.300217,0.802743,1.008321,0.006591,-0.013782,0.023540,1.189669,0.201347,1.015168,-0.014379,0.033403,0.008025,0.450986,0.701867,1.007275,0.005763,-0.012050,0.020582,1.040171,0.301708,1.013262,-0.012573,0.029205,0.007017,0.601230,0.601343,1.006233,0.004937,-0.010324,0.017634,0.891194,0.401721,1.011363,-0.010772,0.025022,0.006012,1613264882052
0.006473,1.000188,1.009328,0.099123,0.140244,0.036324,1.488363,-0.000132,1.018588,-0.081097,-0.126786,-0.004601,0.157539,0.899021,1.008384,0.089097,0.126059,0.032650,1.337819,0.101029,1.016708,-0.072894,-0.113962,-0.004135,0.307934,0.798304,1.007445,0.079116,0.111937,0.028992,1.187944,0.201740,1.014836,-0.064728,-0.101195,-0.003672,0.457733,0.697987,1.006509,0.069174,0.097870,0.025349,1.038662,0.302052,1.012972,-0.056594,-0.088478,-0.003211,0.607011,0.598018,1.005577,0.059266,0.083853,0.021718,0.889901,0.402015,1.011114,-0.048488,-0.075806,-0.002751,1613264882105
0.025933,0.991085,1.002933,0.272931,0.448931,0.112119,1.475637,0.007589,1.013256,-0.273234,-0.386411,0.067277,0.175031,0.890839,1.002637,0.245325,0.403523,0.100778,1.326380,0.107969,1.011915,-0.245597,-0.347326,0.060472,0.323467,0.791039,1.002341,0.217841,0.358317,0.089488,1.177787,0.207903,1.010580,-0.218083,-0.308416,0.053697,0.471314,0.691634,1.002047,0.190466,0.313289,0.078243,1.029782,0.307440,1.009251,-0.190678,-0.269659,0.046950,0.618647,0.592575,1.001754,0.163187,0.268419,0.067036,0.882292,0.406632,1.007926,-0.163368,-0.231037,0.040225,1613264882198
0.063397,0.970425,0.996318,0.289321,0.487534,0.114167,1.440844,0.025005,1.007201,-0.267666,-0.484321,0.091191,0.208706,0.872269,0.996690,0.260057,0.438221,0.102619,1.295107,0.123623,1.006473,-0.240592,-0.435333,0.081967,0.353369,0.774549,0.997061,0.230923,0.389127,0.091123,1.150017,0.221803,1.005748,-0.213639,-0.386563,0.072784,0.497458,0.677217,0.997430,0.201904,0.340228,0.079672,1.005502,0.319594,1.005025,-0.186792,-0.337986,0.063638,0.641047,0.580223,0.997798,0.172987,0.291499,0.068261,0.861489,0.417044,1.004306,-0.160039,-0.289578,0.054524,1613264882248
0.086255,0.952406,0.997520,0.174257,0.112454,0.050830,1.412116,0.043932,1.003085,-0.179225,-0.267396,0.052095,0.227884,0.857090,0.997747,0.156631,0.101079,0.045689,1.270651,0.139619,1.002797,-0.161097,-0.240350,0.046825,0.368878,0.762202,0.997972,0.139084,0.089755,0.040570,1.129822,0.234875,1.002510,-0.143049,-0.213424,0.041580,0.509306,0.667696,0.998197,0.121606,0.078476,0.035472,0.989557,0.329749,1.002225,-0.125073,-0.186604,0.036354,0.649239,0.573523,0.998421,0.104189,0.067237,0.030392,0.849787,0.424288,1.001941,-0.107160,-0.159878,0.031148,1613264882304
0.122569,0.931900,0.997432,0.132871,0.070963,0.045332,1.376197,0.066593,0.999903,-0.181378,-0.173763,-0.035762,0.255645,0.842561,0.997628,0.119431,0.063786,0.040747,1.243247,0.156085,0.999976,-0.163032,-0.156187,-0.032145,0.388098,0.753642,0.997824,0.106052,0.056640,0.036182,1.110918,0.245155,1.000048,-0.144768,-0.138690,-0.028544,0.519995,0.665101,0.998018,0.092725,0.049522,0.031635,0.979144,0.333847,1.000121,-0.126576,-0.121261,-0.024957,0.651402,0.576892,0.998212,0.079444,0.042429,0.027104,0.847860,0.422207,1.000194,-0.108447,-0.103894,-0.021382,1613264882358
0.164753,0.907940,0.999882,0.107593,0.108959,0.051095,1.332072,0.087106,1.002876,-0.081567,-0.096060,-0.009573,0.288829,0.826376,0.999686,0.096710,0.097938,0.045927,1.208317,0.169171,1.002793,-0.073317,-0.086343,-0.008604,0.412299,0.745226,0.999491,0.085876,0.086966,0.040782,1.085167,0.250820,1.002711,-0.065103,-0.076670,-0.007641,0.535225,0.664448,0.999295,0.075084,0.076037,0.035657,0.962559,0.332094,1.002630,-0.056922,-0.067036,-0.006680,0.657669,0.584003,0.999099,0.064330,0.065147,0.030550,0.840432,0.413035,1.002550,-0.048769,-0.057435,-0.005724,1613264882413
0.205419,0.880853,1.005692,0.095882,0.063655,0.047701,1.289847,0.113500,1.008831,-0.074479,0.021029,-0.002973,0.322555,0.809064,1.004543,0.086184,0.057217,0.042876,1.173190,0.185861,1.008511,-0.066946,0.018902,-0.002672,0.439102,0.737680,1.003397,0.076529,0.050807,0.038073,1.057120,0.257814,1.008195,-0.059446,0.016785,-0.002373,0.555118,0.666664,1.002252,0.066912,0.044422,0.033288,0.941579,0.329396,1.007883,-0.051976,0.014675,-0.002075,0.670662,0.595982,1.001109,0.057328,0.038060,0.028521,0.826508,0.400642,1.007574,-0.044532,0.012574,-0.001778,1613264882467
0.266474,0.842317,1.014594,0.045511,0.038837,0.042006,1.225260,0.150917,1.021400,-0.045150,0.042737,0.009097,0.397732,0.785256,1.009400,0.040908,0.034908,0.037758,1.094838,0.208662,1.022953,-0.040583,0.038414,0.008177,0.528439,0.728587,1.004211,0.036325,0.030998,0.033528,0.964964,0.266012,1.024518,-0.036036,0.034111,0.007261,0.658660,0.672283,0.999024,0.031760,0.027102,0.029314,0.835572,0.322995,1.026095,-0.031508,0.029824,0.006349,0.788460,0.616315,0.993837,0.027211,0.023221,0.025116,0.706597,0.379639,1.027685,-0.026995,0.025553,0.005439,1613264882559
