-0.027321,0.993024,1.508755,-0.003508,0.038306,0.015829,1.480990,-0.014640,1.511369,0.029700,-0.192563,0.077608,0.127164,0.892582,1.609017,-0.003153,0.034431,0.014228,1.331191,0.087988,1.611366,0.026696,-0.173085,0.069758,0.280962,0.792587,1.708833,-0.002800,0.030574,0.012634,1.182059,0.190160,1.710920,0.023705,-0.153695,0.061943,0.434150,0.692987,1.808254,-0.002448,0.026732,0.011046,1.033517,0.291927,1.810078,0.020726,-0.134381,0.054159,0.586806,0.593735,1.907329,-0.002098,0.022903,0.009464,0.885492,0.393341,1.908892,0.017758,-0.115134,0.046402,1613270866459
-0.028550,0.992419,1.510504,-0.004077,0.030680,0.017501,1.495595,-0.019823,1.509583,0.033196,-0.193256,0.070242,0.126059,0.892039,1.610589,-0.003665,0.027577,0.015731,1.344319,0.083329,1.609761,0.029838,-0.173709,0.063137,0.279981,0.792104,1.710229,-0.003254,0.024488,0.013968,1.193716,0.186023,1.709494,0.026495,-0.154248,0.056064,0.433293,0.692566,1.809474,-0.002845,0.021410,0.012213,1.043710,0.288311,1.808832,0.023166,-0.134865,0.049018,0.586071,0.593373,1.908375,-0.002438,0.018344,0.010464,0.894225,0.390242,1.907824,0.019848,-0.115549,0.041998,1613270866530
-0.022224,0.987270,1.511718,0.099441,0.166809,0.032358,1.512166,-0.011996,1.507816,-0.155896,-0.098569,-0.075212,0.131745,0.887410,1.611680,0.089382,0.149937,0.029085,1.359214,0.090365,1.608173,-0.140127,-0.088599,-0.067605,0.285030,0.787994,1.711198,0.079369,0.133139,0.025827,1.206942,0.192271,1.708084,-0.124429,-0.078673,-0.060031,0.437707,0.688972,1.810322,0.069395,0.116409,0.022581,1.055274,0.293773,1.807599,-0.108793,-0.068787,-0.052487,0.589853,0.590295,1.909100,0.059456,0.099736,0.019347,0.904133,0.394922,1.906767,-0.093211,-0.058935,-0.044970,1613270866587
-0.028922,0.977870,1.515067,0.237198,-0.052358,-0.044940,1.509171,-0.001135,1.507103,-0.321781,-0.187355,-0.089407,0.125725,0.878961,1.614690,0.213206,-0.047062,-0.040394,1.356522,0.100127,1.607532,-0.289234,-0.168404,-0.080364,0.279684,0.780492,1.713871,0.189321,-0.041790,-0.035869,1.204552,0.200939,1.707515,-0.256831,-0.149538,-0.071361,0.433033,0.682412,1.812659,0.165530,-0.036539,-0.031362,1.053183,0.301352,1.807101,-0.224557,-0.130746,-0.062394,0.585849,0.584674,1.911103,0.141822,-0.031305,-0.026870,0.902342,0.401415,1.906341,-0.192395,-0.112020,-0.053457,1613270866662
-0.003442,0.960534,1.521180,0.238135,-0.065620,-0.028730,1.475260,0.010407,1.505130,-0.360354,-0.583506,0.120280,0.148627,0.863378,1.620185,0.214048,-0.058983,-0.025824,1.326041,0.110502,1.605758,-0.323905,-0.524486,0.108114,0.300021,0.766655,1.718750,0.190069,-0.052375,-0.022931,1.177485,0.210152,1.705940,-0.287619,-0.465728,0.096002,0.450814,0.670314,1.816925,0.166184,-0.045793,-0.020050,1.029518,0.309407,1.805724,-0.251475,-0.407203,0.083938,0.601083,0.574309,1.914758,0.142382,-0.039235,-0.017178,0.882066,0.408316,1.905161,-0.215458,-0.348882,0.071916,1613270866736
0.024430,0.945772,1.531613,0.126151,-0.096672,-0.021089,1.453042,0.027516,1.527954,-0.136829,-0.132977,-0.048457,0.172693,0.850687,1.629571,0.113391,-0.086894,-0.018956,1.307058,0.125302,1.626265,-0.122989,-0.119527,-0.043556,0.320292,0.756028,1.727094,0.100688,-0.077159,-0.016833,1.161727,0.222651,1.724139,-0.109211,-0.106136,-0.038677,0.467302,0.661747,1.824231,0.088035,-0.067463,-0.014717,1.016977,0.319611,1.821626,-0.095487,-0.092799,-0.033816,0.613795,0.567796,1.921030,0.075427,-0.057801,-0.012609,0.872736,0.416232,1.918773,-0.081811,-0.079508,-0.028973,1613270866791
0.065256,0.919237,1.558034,0.087383,-0.089644,-0.005032,1.408405,0.051811,1.550481,-0.141415,-0.121873,-0.067785,0.202986,0.830567,1.653478,0.078545,-0.080577,-0.004523,1.273339,0.143410,1.646356,-0.127111,-0.109546,-0.060929,0.340067,0.742312,1.748499,0.069745,-0.071550,-0.004017,1.138910,0.234580,1.741803,-0.112871,-0.097274,-0.054103,0.476569,0.654428,1.843144,0.060981,-0.062559,-0.003512,1.005050,0.325368,1.836872,-0.098687,-0.085050,-0.047305,0.612558,0.566871,1.937461,0.052247,-0.053599,-0.003009,0.871693,0.415818,1.931609,-0.084553,-0.072869,-0.040529,1613270866871
0.111344,0.876344,1.601032,0.130324,-0.065478,0.089899,1.348382,0.084772,1.595339,-0.156878,-0.085256,-0.074976,0.235629,0.796141,1.692363,0.117142,-0.058855,0.080806,1.228172,0.168908,1.686440,-0.141010,-0.076633,-0.067392,0.359281,0.716335,1.783291,0.104019,-0.052262,0.071753,1.108575,0.252629,1.777134,-0.125213,-0.068048,-0.059842,0.482362,0.636888,1.873860,0.090948,-0.045694,0.062736,0.989533,0.335977,1.867467,-0.109478,-0.059496,-0.052322,0.604935,0.557759,1.964117,0.077922,-0.039150,0.053751,0.870985,0.418992,1.957483,-0.093798,-0.050975,-0.044828,1613270866921
0.156362,0.854417,1.651142,0.137130,-0.102231,0.016316,1.294468,0.114899,1.643260,-0.169871,-0.069298,-0.061848,0.268721,0.780194,1.738437,0.123259,-0.091891,0.014665,1.187083,0.192226,1.728482,-0.152689,-0.062289,-0.055592,0.380464,0.706361,1.825350,0.109451,-0.081597,0.013022,1.080291,0.269148,1.813318,-0.135583,-0.055311,-0.049364,0.491648,0.632882,1.911927,0.095697,-0.071343,0.011386,0.974039,0.345705,1.897811,-0.118546,-0.048360,-0.043161,0.602327,0.559719,1.998209,0.081991,-0.061125,0.009755,0.868274,0.421935,1.982003,-0.101567,-0.041434,-0.036979,1613270866975
0.175503,0.844892,1.668298,0.127517,-0.078232,-0.070117,1.244905,0.143109,1.685547,-0.183803,-0.083101,-0.028112,0.280786,0.773866,1.748758,0.114619,-0.070319,-0.063025,1.147672,0.215349,1.771591,-0.165211,-0.074696,-0.025268,0.385459,0.703227,1.828843,0.101778,-0.062441,-0.055964,1.051014,0.287197,1.857271,-0.146703,-0.066328,-0.022438,0.489575,0.632939,1.908592,0.088988,-0.054595,-0.048931,0.954881,0.358688,1.942629,-0.128268,-0.057993,-0.019618,0.593186,0.562968,1.988045,0.076243,-0.046775,-0.041923,0.859225,0.429858,2.027709,-0.109897,-0.049687,-0.016808,1613270867047
