-0.020182,1.001069,1.505227,-0.006858,0.031971,0.018634,1.479256,-0.007244,1.509668,-0.014561,-0.126837,0.010241,0.133581,0.899814,1.605845,-0.006164,0.028737,0.016749,1.329633,0.094636,1.609838,-0.013088,-0.114008,0.009206,0.286660,0.799008,1.706017,-0.005474,0.025518,0.014873,1.180675,0.196064,1.709562,-0.011622,-0.101235,0.008174,0.439132,0.698602,1.805792,-0.004786,0.022311,0.013004,1.032307,0.297089,1.808891,-0.010161,-0.088514,0.007147,0.591074,0.598545,1.905219,-0.004100,0.019116,0.011142,0.884456,0.397763,1.907875,-0.008706,-0.075837,0.006123,1613272055584
-0.018841,1.000922,1.506118,-0.013316,0.023758,0.017861,1.490427,-0.015637,1.508110,0.038580,-0.193123,0.088371,0.134786,0.899681,1.606646,-0.011969,0.021355,0.016054,1.339675,0.087092,1.608437,0.034678,-0.173589,0.079433,0.287730,0.798890,1.706728,-0.010628,0.018962,0.014256,1.189592,0.189365,1.708318,0.030793,-0.154142,0.070534,0.440068,0.698499,1.806414,-0.009293,0.016579,0.012464,1.040103,0.291232,1.807804,0.026923,-0.134772,0.061671,0.591876,0.598457,1.905752,-0.007962,0.014205,0.010679,0.891135,0.392745,1.906943,0.023067,-0.115469,0.052838,1613272055632
-0.015025,0.998264,1.507145,0.039086,0.087865,0.028593,1.494728,-0.012405,1.497154,-0.094695,-0.485188,0.070725,0.138216,0.897292,1.607570,0.035133,0.078978,0.025701,1.343540,0.089997,1.598590,-0.085117,-0.436113,0.063572,0.290775,0.796769,1.707548,0.031197,0.070130,0.022822,1.193024,0.191944,1.699574,-0.075582,-0.387255,0.056450,0.442731,0.696644,1.807130,0.027276,0.061317,0.019954,1.043104,0.293487,1.800158,-0.066084,-0.338591,0.049356,0.594157,0.596868,1.906366,0.023370,0.052535,0.017096,0.893707,0.394677,1.900393,-0.056619,-0.290097,0.042287,1613272055686
-0.008979,0.989468,1.508286,0.199289,0.185881,0.071247,1.503205,-0.003303,1.504266,-0.268626,-0.236839,-0.022037,0.143650,0.889386,1.608595,0.179131,0.167079,0.064041,1.351160,0.098179,1.604982,-0.241455,-0.212883,-0.019808,0.295602,0.789749,1.708459,0.159063,0.148361,0.056866,1.199790,0.199209,1.705250,-0.214405,-0.189034,-0.017589,0.446950,0.690506,1.807927,0.139075,0.129718,0.049720,1.049020,0.299839,1.805121,-0.187462,-0.165279,-0.015379,0.597773,0.591609,1.907048,0.119156,0.111139,0.042599,0.898775,0.400119,1.904645,-0.160613,-0.141607,-0.013176,1613272055741
0.002863,0.982417,1.509090,0.231432,0.228965,0.068778,1.491994,0.002968,1.502214,-0.348630,-0.445840,0.056789,0.154295,0.883048,1.609318,0.208023,0.205806,0.061822,1.341083,0.103815,1.603138,-0.313367,-0.400744,0.051045,0.305053,0.784120,1.709101,0.184719,0.182749,0.054896,1.190842,0.204214,1.703613,-0.278261,-0.355849,0.045326,0.455214,0.685585,1.808488,0.161506,0.159784,0.047997,1.041197,0.304216,1.803689,-0.243293,-0.311132,0.039630,0.604853,0.587393,1.907529,0.138375,0.136899,0.041123,0.892072,0.403869,1.903418,-0.208448,-0.266570,0.033954,1613272055812
0.013118,0.969029,1.517497,0.165787,-0.103424,-0.006147,1.470293,0.013742,1.511814,-0.254488,-0.395175,0.073278,0.163512,0.871014,1.616875,0.149018,-0.092963,-0.005525,1.321576,0.113500,1.611766,-0.228747,-0.355204,0.065866,0.313238,0.773435,1.715811,0.132324,-0.082548,-0.004906,1.173521,0.212814,1.711275,-0.203120,-0.315411,0.058487,0.462371,0.676243,1.814355,0.115695,-0.072175,-0.004290,1.026052,0.311734,1.810388,-0.177596,-0.275775,0.051138,0.610984,0.579388,1.912556,0.099125,-0.061838,-0.003675,0.879097,0.410311,1.909158,-0.152160,-0.236277,0.043814,1613272055898
0.049132,0.947159,1.533420,0.163502,-0.040539,-0.029198,1.435082,0.035278,1.535204,-0.129520,-0.125333,0.039497,0.192415,0.853558,1.631171,0.146965,-0.036438,-0.026245,1.293396,0.130655,1.632807,-0.116419,-0.112656,0.035502,0.335044,0.760383,1.728487,0.130500,-0.032356,-0.023305,1.152357,0.225598,1.729976,-0.103377,-0.100035,0.031525,0.477090,0.667589,1.825418,0.114101,-0.028290,-0.020376,1.011894,0.320154,1.826761,-0.090386,-0.087464,0.027563,0.618625,0.575129,1.922011,0.097759,-0.024238,-0.017458,0.871937,0.414370,1.923208,-0.077441,-0.074937,0.023616,1613272055945
0.087281,0.924560,1.559625,0.162527,-0.034421,-0.031061,1.416052,0.047228,1.547116,-0.133251,-0.143368,-0.031738,0.222525,0.835939,1.655040,0.146088,-0.030940,-0.027919,1.280471,0.138703,1.643198,-0.119773,-0.128867,-0.028528,0.357130,0.747736,1.750033,0.129722,-0.027473,-0.024791,1.145531,0.229746,1.738853,-0.106355,-0.114430,-0.025332,0.491163,0.659907,1.844651,0.113420,-0.024021,-0.021676,1.011163,0.320405,1.834126,-0.092990,-0.100050,-0.022149,0.624692,0.572408,1.938942,0.097176,-0.020581,-0.018571,0.877301,0.410724,1.929067,-0.079672,-0.085721,-0.018977,1613272056001
0.131849,0.901832,1.596377,0.105914,-0.074433,-0.020514,1.416052,0.047228,1.547116,-0.133251,-0.143368,-0.031738,0.259853,0.817477,1.689632,0.095201,-0.066905,-0.018439,1.283203,0.136736,1.641641,-0.119773,-0.128867,-0.028528,0.387237,0.733530,1.782483,0.084535,-0.059409,-0.016373,1.150995,0.225812,1.735737,-0.106355,-0.114430,-0.025332,0.514065,0.649951,1.874975,0.073912,-0.051944,-0.014316,1.019363,0.314500,1.829451,-0.092990,-0.100050,-0.022149,0.640399,0.566696,1.967154,0.063326,-0.044504,-0.012265,0.888241,0.402846,1.922829,-0.079672,-0.085721,-0.018977,1613272056056
0.181607,0.869371,1.643398,0.152738,-0.084834,0.011936,1.307265,0.114856,1.636300,-0.160899,-0.148596,0.617315,0.293330,0.797306,1.729141,0.137289,-0.076253,0.010729,1.196668,0.188516,1.724560,-0.144625,-0.133566,0.554875,0.404449,0.725640,1.814499,0.121909,-0.067711,0.009527,1.086669,0.261770,1.812433,-0.128423,-0.118603,0.492712,0.515020,0.654337,1.899514,0.106589,-0.059202,0.008329,0.977214,0.334655,1.899963,-0.112285,-0.103699,0.430797,0.625099,0.583361,1.984229,0.091323,-0.050723,0.007137,0.868247,0.407208,1.987192,-0.096203,-0.088847,0.369096,1613272056124
0.236524,0.840551,1.691703,0.076172,-0.096000,-0.016915,1.252453,0.150323,1.682470,-0.172587,-0.071870,0.602262,0.338023,0.780294,1.774288,0.068468,-0.086290,-0.015204,1.152069,0.211502,1.764333,-0.155131,-0.064600,0.541345,0.438941,0.720428,1.856510,0.060797,-0.076623,-0.013501,1.052261,0.272287,1.845829,-0.137751,-0.057363,0.480699,0.539328,0.660922,1.938410,0.053157,-0.066994,-0.011804,0.952979,0.332709,1.926997,-0.120441,-0.050155,0.420292,0.639235,0.601747,2.020030,0.045544,-0.057399,-0.010114,0.854174,0.392796,2.007879,-0.103191,-0.042971,0.360096,1613272056201
0.311076,0.796949,1.756792,0.024562,-0.119231,-0.011955,1.252453,0.150323,1.682470,-0.172587,-0.071870,0.602262,0.409598,0.743513,1.848463,0.022077,-0.107171,-0.010745,1.147505,0.209092,1.748664,-0.155131,-0.064600,0.541345,0.507574,0.690448,1.939807,0.019604,-0.095165,-0.009542,1.043131,0.267466,1.814483,-0.137751,-0.057363,0.480699,0.605055,0.637729,2.030871,0.017141,-0.083206,-0.008343,0.939279,0.325474,1.879959,-0.120441,-0.050155,0.420292,0.702088,0.585329,2.121701,0.014686,-0.071289,-0.007148,0.835896,0.383145,1.945125,-0.103191,-0.042971,0.360096,1613272056288
0.386576,0.757463,1.815082,-0.097516,-0.093672,0.034377,1.091450,0.226497,1.804568,0.129304,-0.034051,-0.013464,0.516614,0.720102,1.917570,-0.087652,-0.084198,0.030900,0.963634,0.265480,1.841699,0.116226,-0.030607,-0.012102,0.646161,0.683101,2.019766,-0.077833,-0.074765,0.027439,0.836300,0.304096,1.878501,0.103205,-0.027178,-0.010746,0.775282,0.646442,2.121722,-0.068052,-0.065370,0.023991,0.709384,0.342364,1.914992,0.090236,-0.023763,-0.009396,0.868096,0.584993,2.189718,-0.058305,-0.056007,0.020555,0.618766,0.405417,1.984962,0.077312,-0.020359,-0.008050,1613272056348
0.438122,0.725806,1.858093,-0.188462,-0.235565,0.016203,1.066359,0.255071,1.836253,0.151092,0.357415,0.061063,0.558322,0.686528,1.948490,-0.169400,-0.211739,0.014564,0.945705,0.296283,1.877919,0.135809,0.321263,0.054886,0.678052,0.647594,2.038612,-0.150422,-0.188018,0.012933,0.825524,0.337143,1.919274,0.120595,0.285272,0.048737,0.797371,0.608983,2.128502,-0.131519,-0.164391,0.011307,0.705756,0.377672,1.960339,0.105440,0.249424,0.042613,0.898004,0.521762,2.181710,-0.112683,-0.140846,0.009688,0.604675,0.466805,2.037632,0.090339,0.213700,0.036510,1613272056419
0.491032,0.694084,1.900642,-0.146334,-0.096908,0.025678,0.998044,0.287079,1.882429,0.148172,0.009337,-0.022102,0.609724,0.658389,1.993866,-0.131532,-0.087106,0.023081,0.880457,0.324680,1.912295,0.133185,0.008392,-0.019866,0.727972,0.623023,2.086836,-0.116797,-0.077347,0.020495,0.763309,0.361943,1.941866,0.118264,0.007452,-0.017641,0.864237,0.544274,2.153995,-0.102120,-0.067628,0.017920,0.628140,0.442580,1.996764,0.103403,0.006516,-0.015424,0.955294,0.466321,2.203552,-0.087494,-0.057942,0.015353,0.538175,0.522416,2.068839,0.088593,0.005583,-0.013215,1613272056483
0.531602,0.674041,1.931077,-0.181164,-0.046377,0.008100,0.976374,0.308686,1.907543,0.107960,0.078218,-0.015908,0.673465,0.636915,2.026764,-0.162840,-0.041686,0.007280,0.833705,0.347559,1.929326,0.097040,0.070306,-0.014299,0.814914,0.600107,2.122214,-0.144597,-0.037016,0.006465,0.691452,0.386106,1.950825,0.086169,0.062430,-0.012697,0.903095,0.479136,2.143835,-0.126427,-0.032364,0.005652,0.602471,0.508810,2.045689,0.075340,0.054585,-0.011101,0.988586,0.410512,2.194847,-0.108319,-0.027729,0.004843,0.516183,0.579160,2.110757,0.064550,0.046767,-0.009511,1613272056554
0.575245,0.650368,1.969816,-0.123326,-0.038176,0.000440,0.942934,0.330393,1.936157,0.120479,0.042469,0.003770,0.713137,0.622258,2.065917,-0.110852,-0.034314,0.000395,0.803204,0.360449,1.950714,0.108293,0.038173,0.003389,0.897886,0.493738,2.115265,-0.098433,-0.030470,0.000351,0.616624,0.490907,2.011532,0.096161,0.033897,0.003009,0.880551,0.405738,2.115071,-0.086064,-0.026641,0.000307,0.632136,0.580836,2.121456,0.084077,0.029637,0.002631,0.969271,0.347626,2.170202,-0.073737,-0.022825,0.000263,0.541598,0.640871,2.175673,0.072035,0.025392,0.002254,1613272056672
0.637464,0.618682,2.027807,0.072012,0.066695,0.048447,0.897651,0.361411,1.961803,-0.020429,-0.043442,-0.047105,0.922728,0.389837,2.063220,0.064728,0.059949,0.043547,0.608835,0.592270,2.028588,-0.018363,-0.039048,-0.042340,0.991035,0.406796,2.141228,0.057477,0.053233,0.038668,0.536992,0.577315,2.052324,-0.016305,-0.034674,-0.037597,1.054994,0.355677,2.186313,0.050254,0.046544,0.033809,0.469511,0.630431,2.108581,-0.014256,-0.030316,-0.032872,1.118729,0.304735,2.231241,0.043056,0.039877,0.028967,0.402266,0.683362,2.164641,-0.012215,-0.025974,-0.028164,1613272056728
0.663109,0.605052,2.058541,0.115142,-0.035840,0.029985,0.870908,0.376571,1.971323,-0.069030,-0.110311,-0.082542,0.732288,0.617009,2.139558,0.103495,-0.032214,0.026952,0.798289,0.366472,1.988433,-0.062048,-0.099153,-0.074193,0.855218,0.572282,2.217912,0.091901,-0.028605,0.023933,0.671933,0.413050,2.007769,-0.055097,-0.088045,-0.065882,0.936244,0.500367,2.253360,0.080352,-0.025011,0.020925,0.587496,0.486808,2.069625,-0.048173,-0.076981,-0.057603,1.016987,0.428703,2.288685,0.068844,-0.021429,0.017928,0.503352,0.560310,2.131265,-0.041273,-0.065956,-0.049353,1613272056783
0.691341,0.597129,2.076629,0.092992,0.055524,0.029236,0.844857,0.387635,1.979032,-0.042402,-0.113869,-0.062025,0.831988,0.574345,2.183139,0.083586,0.049907,0.026279,0.700549,0.411959,1.968039,-0.038114,-0.102352,-0.055751,0.898238,0.479118,2.189259,0.074222,0.044316,0.023335,0.630653,0.508721,2.057012,-0.033844,-0.090885,-0.049505,0.973858,0.418910,2.228308,0.064895,0.038747,0.020403,0.551403,0.570457,2.112680,-0.029591,-0.079464,-0.043284,1.049214,0.358912,2.267221,0.055601,0.033198,0.017481,0.472429,0.631978,2.168153,-0.025353,-0.068083,-0.037085,1613272056871
0.751070,0.573066,2.117092,0.061862,0.067188,0.024198,0.794414,0.412563,1.992204,-0.053440,-0.106156,-0.042338,0.900909,0.449266,2.158781,0.055605,0.060392,0.021750,0.639974,0.537817,2.040608,-0.048035,-0.095418,-0.038056,0.894989,0.415055,2.156843,0.049375,0.053626,0.019314,0.641314,0.573475,2.132237,-0.042653,-0.084729,-0.033792,0.971017,0.362898,2.199966,0.043171,0.046887,0.016887,0.560724,0.627073,2.178452,-0.037293,-0.074081,-0.029546,1.046780,0.310922,2.242938,0.036987,0.040172,0.014468,0.480415,0.680485,2.224505,-0.031952,-0.063471,-0.025314,1613272056961
